"time_frame","min_start","r2","b","m","t_min","t_max","t_mean","Ch","DateTime_start","type","n_min","Temp_slope"
"min55_65",55,0.840164049222947,8.22006700459275,-0.00370009387248495,13.43,13.43,13.43,"Ch1","2024-02-14","SMR",10,6.1754508333107e-16
"min55_65",55,0.846652681353314,8.24557011491416,-0.00415498134966837,13.43,13.43,13.43,"Ch2","2024-02-14","SMR",10,6.1754508333107e-16
"min55_65",55,0.91555740081607,8.2597798606914,-0.00482698847411236,13.43,13.43,13.43,"Ch3","2024-02-14","SMR",10,6.1754508333107e-16
"min55_65",55,0.846070823254419,8.10001730103475,-0.00368673259139215,13.43,13.43,13.43,"Ch4","2024-02-14","SMR",10,6.1754508333107e-16
"min80_90",80,0.88363531756429,8.34513802545071,-0.00432117134933869,13.43,13.43,13.43,"Ch1","2024-02-14","SMR",10,6.1754508333107e-16
"min80_90",80,0.876952823790036,8.35455088300033,-0.00454250710425615,13.43,13.43,13.43,"Ch2","2024-02-14","SMR",10,6.1754508333107e-16
"min80_90",80,0.917013822080815,8.35949654538115,-0.00498721553315066,13.43,13.43,13.43,"Ch3","2024-02-14","SMR",10,6.1754508333107e-16
"min80_90",80,0.900553096418562,8.2394758237854,-0.00473636863823933,13.43,13.43,13.43,"Ch4","2024-02-14","SMR",10,6.1754508333107e-16
"min106_115",106,0.881315709107734,8.47632773198545,-0.00481576702811202,13.43,13.43,13.43,"Ch1","2024-02-14","SMR",9,6.1754508333107e-16
"min106_115",106,0.8974454398995,8.52902677508113,-0.00548946274568305,13.43,13.43,13.43,"Ch2","2024-02-14","SMR",9,6.1754508333107e-16
"min106_115",106,0.925600277153192,8.49268865765115,-0.00550153449738756,13.43,13.43,13.43,"Ch3","2024-02-14","SMR",9,6.1754508333107e-16
"min106_115",106,0.87218127870099,8.29060846170397,-0.0046366157737422,13.43,13.43,13.43,"Ch4","2024-02-14","SMR",9,6.1754508333107e-16
"min129_138",129,0.821641827190423,8.3731590827057,-0.00340001920502193,13.43,13.43,13.43,"Ch1","2024-02-14","SMR",9,6.1754508333107e-16
"min129_138",129,0.787195991916532,8.36123791387773,-0.00351785375383563,13.43,13.43,13.43,"Ch2","2024-02-14","SMR",9,6.1754508333107e-16
"min129_138",129,0.880435780714593,8.39347149827542,-0.00408329981454036,13.43,13.43,13.43,"Ch3","2024-02-14","SMR",9,6.1754508333107e-16
"min129_138",129,0.782128318097279,8.18001981171198,-0.00326412273071084,13.43,13.43,13.43,"Ch4","2024-02-14","SMR",9,6.1754508333107e-16
