"time_frame","min_start","r2","b","m","t_min","t_max","t_mean","Ch","DateTime_start","type","n_min","Temp_slope","bw","mo2_1kg","ID","resp.V","background_slope","scaling_exponent","common_mass","mo2_individual_kg","mo2_common_mass_kg","mo2"
"min41_49",41,0.831467067131961,7.73709085989787,-0.00469912120837153,13.35,13.35,13.35,"Ch1",NA,"SMR",8,-3.655062712538e-16,8.27e-05,0.371779470754203,NA,0.088,-0.00504409330959244,1,1,3.07461622313725e-05,0.371779470754202,0.371779470754203
"min91_101",91,0.885698699350727,7.94874279589805,-0.00498578745913672,13.35,13.35,13.35,"Ch1",NA,"SMR",10,-3.655062712538e-16,8.27e-05,0.0670282885486588,NA,0.088,-0.00504409330959244,1,1,5.54323946297408e-06,0.0670282885486587,0.0670282885486588
"min121_130",121,0.839002332042492,8.01348442036332,-0.0045745493329282,13.35,13.35,13.35,"Ch1",NA,"SMR",9,-3.655062712538e-16,8.27e-05,0.504210219785809,NA,0.088,-0.00504409330959244,1,1,4.16981851762864e-05,0.50421021978581,0.504210219785809
"min149_159",149,0.866466612380599,8.1176532935269,-0.00461070257882961,13.35,13.35,13.35,"Ch1",NA,"SMR",10,-3.655062712538e-16,8.27e-05,0.465776171830694,NA,0.088,-0.00504409330959244,1,1,3.85196894103984e-05,0.465776171830694,0.465776171830694
"min41_49",41,0.913348184764204,8.08386349589014,-0.00673964240015804,13.35,13.35,13.35,"Ch2",NA,"SMR",8,-3.655062712538e-16,0.0001717,0.862266298017854,NA,0.088,-0.00504409330959244,1,1,0.000148051123369666,0.862266298017855,0.862266298017854
"min91_101",91,0.909426786527427,8.2733202309468,-0.006176126981754,13.35,13.35,13.35,"Ch2",NA,"SMR",10,-3.655062712538e-16,0.0001717,0.574015854091147,NA,0.088,-0.00504409330959244,1,1,9.855852214745e-05,0.574015854091147,0.574015854091147
"min121_130",121,0.911654770458541,8.38667703680808,-0.00612135827945275,13.35,13.35,13.35,"Ch2",NA,"SMR",9,-3.655062712538e-16,0.0001717,0.546000466692634,NA,0.088,-0.00504409330959244,1,1,9.37482801311252e-05,0.546000466692634,0.546000466692634
"min149_159",149,0.882573600610772,8.41946201158101,-0.00554373214336468,13.35,13.35,13.35,"Ch2",NA,"SMR",10,-3.655062712538e-16,0.0001717,0.250532082486554,NA,0.088,-0.00504409330959244,1,1,4.30163585629414e-05,0.250532082486554,0.250532082486554
"min41_49",41,0.911221583476024,8.08851338275558,-0.00538380793509219,13.35,13.35,13.35,"Ch4",NA,"SMR",8,-3.655062712538e-16,5.41e-05,0.54720190452291,NA,0.088,-0.00504409330959244,1,1,2.96036230346894e-05,0.54720190452291,0.54720190452291
"min91_101",91,0.923411131607694,8.32803866490442,-0.00543829871456651,13.35,13.35,13.35,"Ch4",NA,"SMR",10,-3.655062712538e-16,5.41e-05,0.635783062426249,NA,0.088,-0.00504409330959244,1,1,3.43958636772601e-05,0.63578306242625,0.635783062426249
"min121_130",121,0.892172584716647,8.40082257470568,-0.00496510829189123,13.35,13.35,13.35,"Ch4",NA,"SMR",9,-3.655062712538e-16,5.41e-05,0.133443510467613,NA,0.088,-0.00504409330959244,1,1,7.21929391629786e-06,0.133443510467613,0.133443510467613
"min149_159",149,0.886279628259815,8.54265274140199,-0.00513103433768915,13.35,13.35,13.35,"Ch4",NA,"SMR",10,-3.655062712538e-16,5.41e-05,0.136288752584868,NA,0.088,-0.00504409330959244,1,1,7.37322151484138e-06,0.136288752584868,0.136288752584868
